ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system,refund_amount_normalized,canonical
TK-248138,2025-12-12 19:15,2025-12-12 19:35,2025-12-12 19:48,resolved,chat,C101749,VR881337,VA-EB-PL2,Other,Normal,Chat Frontline,A3014,0,,2799.0,GW-OTHER,N,"Product: my Pulse 2
Order: VR881337
Purchased: 29 Nov
Issue: cancel order VR881337
Tried: tried cancel button, greyed out
Expected: callback",rfnd of Rs 2799 initiated to source. Issue: order cancellation. Cancelled before dispatch. -AD,helpdesk,2799.0,True
TK-248141,2025-12-12 20:10,2025-12-12 20:28,2025-12-20 21:34,resolved,voice,C101477,VR882242,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3015,1,,3499.0,GW-OTHER,N,"[IVR transcript] hi, i bought pulse 2 on november 08. left side has no audio at all. i checked balance settings. please resolve asap. awaiting response, kunal",Full rfnd processed (3499). Issue: left side silent. Walked through reset. Via Chat Frontline. [closed],helpdesk,3499.0,True
TK-248145,2025-12-12 22:48,2025-12-12 23:09,2025-12-12 23:30,resolved,chat,C101547,VR881736,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3027,0,2.0,350.0,GW-OTHER,N,"Hi Vireo support, Got Pulse 2 from Amazon last week. Packed the box a week ago and it's still here. I rescheduled pickup twice. Nothing changed. Waiting for your reply.","1. Reverse pkp pending
2. Re-raised pkp w/ crr
3. Refund of Rs 350 iniiated to source. Refunded. rplc request rejected as per policy.",helpdesk,350.0,True
TK-248147,2025-12-13 00:46,2025-12-13 03:11,2025-12-13 03:44,resolved,email,C102637,VR903697,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,4.0,3499.0,DUP-PAYMENT,N,Honestly regretting this purchase.  Ordered the Pulse 2 earbuds 10 days ago. my bank says Rs 6499 went to you but your site says I have no orders. I already waited 24 hours. Fix this or I am posting on twitter,"1. amount deducted without order
2. asked for utr
3. full rfnd processed (3499) ~Sneha",helpdesk,3499.0,True
TK-248156,2025-12-13 10:26,2025-12-13 10:29,2025-12-13 10:45,resolved,chat,C103314,,VA-EB-PL2,Other,Normal,Chat Frontline,A3006,0,4.0,2974.0,CANCEL,N,"to the vireo customer care team,

i am writing with reference to my order of the pulse 2 earbuds placed on 04 dec. cancel order. i have tried cancel button, greyed out. i request you to process a refund to my original payment method.

yours faithfully,
rajat desai",refund of rs 2974 initiated to source. issue: order cancellation. cancelled before dispatch. -VB,helpdesk,2974.0,True
TK-248158,2025-12-13 10:30,2025-12-13 10:50,2025-12-13 11:09,resolved,chat,C102638,VR888256,VA-SW-NX2,Billing & Payments,High,Billing,A3034,0,2.0,2600.0,DUP-PAYMENT,N,"team,
payment was deducted but no order was created
pls reply",done,helpdesk,2600.0,True
TK-248161,2025-12-13 11:50,2025-12-13 13:25,2025-12-15 13:40,resolved,voice,C103673,VR900228,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,3.0,3149.0,GW-OTHER,N,"hello vireo, i bought pulse2 on 07-12-2025. the return was accepted but the amount is nowhere in my account. i want a replacement. regards, bhavna","1. refund not credited
2. checked refund status on pg
3. full refund processed (3149) ~Sneha",helpdesk,3149.0,True
TK-248168,2025-12-13 13:33,2025-12-13 13:36,2025-12-13 13:53,resolved,chat,C108046,VR882290,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3037,0,4.0,6174.0,RETURN-QC-OK,N,"Product: my Nexa 2 watch
Order: VR882290
Purchased: 16-11-2025
Issue: refund was promised 14 days ago and nothing
Tried: emailed twice
Expected: fix",re: rfnd pending | checked reverse pkp qc status -> refunded rs 6174,helpdesk,6174.0,True
TK-248180,2025-12-13 19:28,2025-12-13 23:35,2025-12-16 00:08,resolved,email,C108670,VR882869,VA-SP-ORB,Returns & Refunds,Low,Returns Desk,A3038,0,,3000.0,RETURN-QC-OK,N,"refund not received yet, vr882869, what do i do now?","1. Refund pending
2. Checked reverse pickup QC status
3. Refund reprocessed.
Refunded. Replacement request rejected as per policy.",helpdesk,3000.0,True
TK-248181,2025-12-13 19:35,2025-12-13 22:36,2025-12-13 23:08,resolved,social,C109228,VR903100,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,3.0,3149.0,DUP-PAYMENT,N,"dear sir/madam,

i am writing with reference to my order of my pulse 2 (vr903100) placed on december 01. the page failed after i paid and now nothing shows in my account. i have checked bank statement. i request you to provide a resolution within 3 working days.

sincerely,
tarun singh
chandigarh","1. payment debited, no order
2. checked pg dashboard for txn
3. order manually created ~Sneha",helpdesk,3149.0,True
TK-248183,2025-12-13 21:16,2025-12-13 21:33,2025-12-14 21:46,resolved,voice,C101447,VR881391,VA-AC-CASE,Returns & Refunds,Normal,Returns Desk,A3036,0,,234.0,GW-OTHER,N,refund not received yet.  VR881391. kindly look into it,cx: refund delay | chk refund status on pg -> refuund of rs 234 initiated to source (SOP 2.7),helpdesk,234.0,True
TK-248187,2025-12-13 22:31,2025-12-14 08:35,2025-12-14 08:49,resolved,email,C107416,VR893401,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,,350.0,CANCEL,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of the Pulse 2 earbuds (VR893401) placed on 09/12. WANT TO CANCEL MY ORDER. I have tried cancel button, greyed out. I request you to process a refund to my original payment method.

Yours faithfully,
Nikhil Menon","Refund approved, Rs 350, 5-7 working days. Issue: cancellation request. Checked shipment status.",helpdesk,350.0,True
TK-248190,2025-12-14 01:18,2025-12-14 01:23,2025-12-14 01:40,resolved,chat,C109228,VR903100,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,5.0,3149.0,GW-OTHER,N,"dear sir/madam,

i am writing with reference to my order of pulse 2 buds (vr903100) placed on 01-12-2025. two entries of rs 2499 on my statement for one pair of earbuds. i have waited a week. i request you to look into this matter at the earliest.

sincerely,
tarun singh","1. double charge
2. checked pg for duplicate txn
3. rfnd approved, rs 3149, 5-7 working days ~Sneha",helpdesk,3149.0,True
TK-248196,2025-12-14 12:27,2025-12-14 12:46,,open,chat,C103312,VR906861,VA-HP-ST3,Other,Normal,Chat Frontline,A3006,0,4.0,1260.0,CANCEL,N,"change of mind, please stop the shipment, VR906861, waiting for your reply",refund of rs 1260 initiated to source. issue: order cancellation. checked shipment status.,helpdesk,1260.0,True
TK-248203,2025-12-14 15:18,2025-12-14 15:26,2025-12-14 15:43,resolved,voice,C104917,,VA-AC-CBL,Billing & Payments,High,Billing,A3035,0,3.0,379.0,DUP-PAYMENT,N,"[IVR transcript] Hi Vireo support, I bought braided cable on 13/04. The page failed after I paid and now nothing shows in my account. Please resolve asap. Thanks & regards",Auto-rfnd conf within 5-7 days. Issue: amount deducted without ord. chk PG dashboard for txn.,helpdesk,379.0,True
TK-248212,2025-12-14 23:21,2025-12-14 23:27,,open,chat,C101942,VR882292,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3038,0,2.0,1040.0,RETURN-QC-OK,N,"refund was promised 16 days ago and nothing
VR882292
how do i get this fixed?","1. Refund pending
2. chk reverse pickup QC status
3. Refund of Rs 1040 initiated to source",helpdesk,1040.0,True
TK-248213,2025-12-15 01:31,2025-12-15 10:20,2025-12-15 10:36,resolved,email,C103685,,VA-EB-PL2,Other,Normal,Email Frontline,A3019,0,,700.0,GW-OTHER,N,"Product: Pulse2
Order: VR887446
Purchased: 14/12
Issue: cancel order 
Tried: tried cancel button, greyed out
Expected: refund",cx: cancellation request | cancelled before dispatch -> rfdn of rs 700 initiated to source,helpdesk,700.0,True
TK-248230,2025-12-15 18:05,2025-12-15 18:22,2025-12-17 18:49,resolved,chat,C102492,VR901068,VA-SP-ORB,Returns & Refunds,Normal,Returns Desk,A3036,0,,4799.0,GW-OTHER,N,packed the box a week ago and it's still here - need this sorted this week,Cx reported pickup missed. Re-raised pickup with courier. Rfund of Rs 4799 initiated to source. Case closed with cx consent.,helpdesk,4799.0,True
TK-248232,2025-12-15 21:39,2025-12-15 21:50,2025-12-15 22:05,resolved,chat,C105060,VR908021,VA-SP-MINI,Other,Normal,Chat Frontline,A3012,0,4.0,1999.0,CANCEL,N,"dear sir/madam,

i am writing with reference to my order of orit mini (vr908021) placed on 05-12-2025. ordered the wrong colour, don't ship it. i have tried cancel button, greyed out. i request you to prvoide a resolution within 3 working days.

yours faithfully,
ritika agarwal",reported: cancel ord. checked shipment status. full refund processed (1999).,helpdesk,1999.0,True
TK-248237,2025-12-16 12:23,2025-12-16 14:36,2025-12-18 15:01,resolved,email,C108520,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,,3499.0,GW-OTHER,N,Not acceptable at this price. This is regarding my Pulse 2. refund not received yet. I already emailed twice. Fix this or I am posting on twitter,Ticket raised for refund pending. Checked refund status on PG. Refund of Rs 3499 initiated to source. Cx informed.,helpdesk,3499.0,True
TK-248247,2025-12-16 18:30,2025-12-16 18:34,2025-12-16 18:51,resolved,voice,C108856,VR909410,VA-EB-PL1,Other,Normal,Voice Frontline,A3026,0,,2124.0,CANCEL,N,"hello ji
want to cancel my order
in December se
kindly do the needful","cx: ord cancellation | cancelled before dispatch -> cancelled, rfnd initiated //AAD",helpdesk,2124.0,True
TK-248252,2025-12-16 20:42,2025-12-16 20:56,2025-12-16 21:11,closed,voice,C108004,VR893444,VA-EB-PL1,Connectivity,Normal,Voice Frontline,A3026,0,,2499.0,GW-OTHER,Y,Not acceptable at this price. Bought the Pulse buds around October 15 from Flipkart. the pairing light blinks but nothing ever shows up on my OnePlus. I already restarted the phone. Refund. Now.,"Cust contacted re pairing failure. Walked through forget + re-pair. adv FW update via app, rslvd.
Both rfnd & rplc given as cx threatened social media. //AAD",helpdesk,2499.0,True
TK-248262,2025-12-17 10:51,2025-12-17 12:22,2025-12-17 12:49,closed,social,C107316,VR894970,VA-SP-MINI,Delivery & Shipping,High,Logistics,A3028,0,4.0,375.0,GW-OTHER,N,"helo
screen has a crack before i even switched it on
hello??",reported: transit damage. chk w/ courier for damage claim. refunded rs 375.,helpdesk,375.0,True
TK-248263,2025-12-17 10:55,2025-12-17 16:33,2025-12-20 16:57,resolved,email,C104220,,VA-NB-ARC,Returns & Refunds,Normal,Returns Desk,A3036,0,4.0,1169.0,RETURN-QC-OK,N,Pathetic experience honestly. Got the neckband from Amazon last month. refund was promised 9 days ago and nothing. I already checked bank. Escalate this to someone senior.,Cust contacted re rfnd delay. chk reverse pickup QC status. rfnd of Rs 1169 initiated to source. Cx satiisfied on chat. (SOP 3.1) | Refund issued; replacement not applicable (out of stock).,helpdesk,1169.0,True
TK-248267,2025-12-17 11:56,2025-12-17 12:36,2025-12-17 12:54,resolved,email,C103184,VR898351,VA-HP-ST3,App & Firmware,Normal,Email Frontline,A3021,0,,6649.0,WTY-BUYBACK,N,"the pairing light blinks but nothing ever shows up on my Pixel, VR898351, how do i get this fixed?","unable to pair with phone | walked through forget + re-pair -> re-pair successful, rslvd on chat.
Reversed the payment and dispatched a new one under RMA. ~Meera",helpdesk,6649.0,True
TK-248268,2025-12-17 11:56,2025-12-17 11:58,2025-12-20 12:12,resolved,chat,C102037,,VA-EB-PL1,Other,Normal,Chat Frontline,A3013,0,3.0,2499.0,DOA-REPL,N,my order has not been delivered yet. please call me on my registered number,"courier confirmed delivery for 19 dec, cx informed. issue: order not delivered. checked awb with courier. | sent a new unit and released the money as well, cx was in tears on call. ~Rohit",helpdesk,2499.0,True
TK-248270,2025-12-17 12:12,2025-12-17 20:10,2025-12-17 20:20,resolved,social,C100089,VR909099,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,4.0,3324.0,GW-OTHER,N,"Dear Sir/Madam,

I am writing w/ reference to my order of puse 2 buds (VR909099) placed on 17 Dec.  Coupon code not working. I have tried on app & website. I request you to look into this matter at the earliest.

Sincerely,
Nehha Desai
Vadodara",issue: promo code invalid | chk cart eligibility -> refunded rs 3324,helpdesk,3324.0,True
TK-248274,2025-12-17 16:16,2025-12-17 16:18,,pending,chat,C101056,VR883264,VA-AC-CASE,Delivery & Shipping,Normal,Logistics,A3030,0,3.0,1299.0,RETURN-QC-OK,N,"Namaste, I bought replacement case on December 16. Opened the parcel and it is a completely different thing. I rechecked my order. Please advise.",Cx says wrong variant rcvd. Verified order vs delivered item photos. Refunded Rs 1299. //AIS,helpdesk,1299.0,True
TK-248279,2025-12-17 18:46,2025-12-17 18:47,2025-12-20 19:19,resolved,chat,C107665,VR897948,VA-EB-AIR,Returns & Refunds,Normal,Returns Desk,A3036,0,,1799.0,RETURN-QC-OK,N,"hey
refund not receivved yet",Cx reorted refund pending. Checked reverse pickup QC status. Refund of Rs 1799 initiated to source. Will monitor. (SOP 4.2),helpdesk,1799.0,True
TK-248280,2025-12-17 19:44,2025-12-18 01:30,2025-12-20 02:01,resolved,email,C105704,VR899230,VA-AC-CASE,Delivery & Shipping,High,Logistics,A3029,0,3.0,1039.0,RETURN-QC-OK,N,"Not what I expected from Vireo. This is regarding spare case. the box says spare case but what's inside is not what I padi for. I already chhecked the invoice. I want a replacement or refund, nothing else.",refund of rs 1039 initiated to source. issue: wrong item delivered. verified order vs delivered item photos. -RM,helpdesk,1039.0,True
TK-248288,2025-12-17 22:15,2025-12-17 22:20,2025-12-17 22:45,resolved,chat,C107871,VR909022,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3038,0,4.0,6649.0,GW-OTHER,N,refund not received yet - VR909022 - kindyl look into it,"1. Refund delay
2. Checked refund status on PG
3. Refunded Rs 6649",helpdesk,6649.0,True
TK-248300,2025-12-18 15:46,2025-12-19 04:08,2025-12-19 04:25,resolved,email,C108756,VR893771,VA-EB-PL2,Other,Normal,Email Frontline,A3002,0,3.0,2974.0,CANCEL,N,"helo ji
change of mind, please stop the shipment
abhi tak kuch naih hua
the pulse 2 earbuds VR893771
anyone there",cancel order | checked shipment status -> full refund processed (2974) (sop 2.7),helpdesk,2974.0,True
TK-248306,2025-12-18 17:59,2025-12-18 18:39,2025-12-18 19:01,resolved,voice,C101072,,VA-EB-AIR,Charging & Battery,Normal,Voice Frontline,A3026,0,,1799.0,GW-OTHER,N,[IVR transcript] sir ji battery life has dropped to almost nothing,"re: battery draining fast | checked usage pattern w/ cx -> rplc approved, reverse pickup arranged.
Payment reversed Rs 1799. New piece dispatched same day. //AAD",helpdesk,1799.0,True
TK-248314,2025-12-18 22:23,2025-12-19 13:07,2025-12-19 13:31,resolved,email,C102467,,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,,3149.0,DUP-PAYMENT,N,pathetic experience honestly. bought pulse 2 buds around 06/12 from vireo.in. payment went through but i got no order id. i already checked bank statement. this is the last time i buy from you,"1. payment debited, no ord
2. asked for utr
3. refund approved, rs 3149, 5-7 working days",helpdesk,3149.0,True
TK-248319,2025-12-19 07:48,2025-12-19 07:54,2025-12-19 08:09,resolved,chat,C106828,VR903670,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3007,1,,3324.0,WTY-BUYBACK,Y,"PRODUCT: PULSE 2 BUDS
ORDER: VR903670
PURCHASED: AUGUST 30
ISSUE: I HEAR MUSIC IN ONE EAR ONLY, OTHER IS MUTE
TRIED: TRIED DIFFERENT PHONE
EXPECTED: REFUND","rslvd on call.
both rfnd & rplc given as cx threatened social media.",helpdesk,3324.0,True
TK-248322,2025-12-19 08:27,2025-12-19 08:28,2025-12-19 08:40,resolved,chat,C105438,,VA-EB-AIR,Billing & Payments,Normal,Billing,A3033,0,4.0,1709.0,GW-OTHER,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of airlite earbuds placed on December 08. Coupon code not working. I have tried in caps. I request you to provide a resolution within 3 working days.

Sincerely,
Zoya Pillai
Noida","1. promo code invalid
2. checked cart eligibility
3. rfnd approved, rs 1709, 5-7 working days",helpdesk,1709.0,True
TK-248327,2025-12-19 09:54,2025-12-19 10:26,2025-12-21 10:44,resolved,voice,C101511,VR881307,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3027,0,,2974.0,GW-OTHER,N,package not delivered even atfer 7 days - VR881307 - pleease call me on my registered number,"1. ord not delivered
2. conf address with cx
3. Refund initiated as lost in transit",helpdesk,2974.0,True
TK-248329,2025-12-19 10:21,2025-12-19 13:49,2025-12-19 14:20,resolved,email,C102313,VR907017,VA-EB-AIR,Returns & Refunds,Low,Returns Desk,A3037,0,,1529.0,RETURN-QC-OK,N,"Pathetic experience honestly. Bought airlite earbuds around 15 Dec from Amazon. the return was accepted but the amount is nowhere in my account. I already emailed twice. I want a replacement or refund, nothing else.","refund approved, rs 1529, 5-7 working days. issue: refund pending. checked refund status on pg. ~Manish",helpdesk,1529.0,True
TK-248338,2025-12-19 15:29,2025-12-19 15:32,2025-12-19 16:01,resolved,chat,C107867,VR901099,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3027,1,4.0,3499.0,RETURN-QC-OK,N,"hey
still waiting for my refund
my pulse 2 VR901099
hello??","1. Refund not credited
2. Checked reverse pickup QC status
3. Transferred to Logistics
4. Refund confirmed credited",helpdesk,3499.0,True
TK-248342,2025-12-19 18:03,2025-12-19 18:51,2025-12-20 19:16,resolved,voice,C107579,VR885021,VA-EB-PL2,Returns & Refunds,Low,Returns Desk,A3036,0,,6998.0,GW-OTHER,N,"hi vireo support, i bougth pulse2 on decebmer 14.  where is teh monney for the return. i cehcked bank. need this sorted this week. regards, imran george","cx reached out - refund delay. Checked reverse pickup QC status. Refund approved, Rs 6998, 5-7 working days. Cx informed.",helpdesk,6998.0,True
TK-248345,2025-12-19 18:34,2025-12-19 21:25,2025-12-19 21:44,resolved,email,C101826,,VA-EB-AIR,Billing & Payments,High,Billing,A3009,1,,1709.0,GW-OTHER,N,"hi sir
my bank says rs 1799 went to you but your site sas i have no orders
last week se
urgent","cx reached out - payment debited, no ord. Checked PG dashboard for txn. xfer to Chat Frontline. Refunded Rs 1709. (SOP 3.1)",helpdesk,1709.0,True
TK-248349,2025-12-19 20:53,2025-12-19 20:59,2025-12-21 21:34,resolved,chat,C106822,VR888988,VA-EB-AIR,Returns & Refunds,Low,Returns Desk,A3036,0,3.0,1799.0,RETURN-QC-OK,N,"refund not received yet, VR888988",refunded Rs 1799,helpdesk,1799.0,True
